Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_019.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_037.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_057.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_078.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_100.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_121.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_147.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_165.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_186.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_218.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_238.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_267.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_287.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_317.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_337.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_366.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_386.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_414.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_438.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_463.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_482.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_506.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_530.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_549.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_570.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_589.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_612.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_56_633.jpg;0;0;0;0;144.8892;95.50945;359.7169;281.3448;359.6455
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_049.jpg;0;0;0;0;144.8892;95.50944;359.7188;281.3448;359.648
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_098.jpg;0;-1;0;-0.02842793;144.8889;95.51136;359.6814;281.3417;359.6572
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_166.jpg;0;-1;0;-0.06458585;144.8875;95.51957;359.538;281.2747;359.6968
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_215.jpg;0;-1;0;-0.1162497;144.8862;95.52643;359.4225;281.324;359.7285
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_267.jpg;0;-1;0;-0.1664674;144.8836;95.54018;359.2049;281.4091;359.7914
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_318.jpg;0;-1;0;-0.1980102;144.8815;95.55092;359.0508;281.366;359.8406
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_381.jpg;0;-1;0;-0.2528422;144.8782;95.56977;358.812;281.3535;359.9416
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_430.jpg;0;-1;0;-0.2815848;144.8741;95.58957;358.6808;281.4037;0.05358122
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_481.jpg;0;-1;0;-0.3371406;144.8701;95.60207;358.7204;281.307;0.03271843
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_534.jpg;0;-1;0;-0.3986093;144.8654;95.62329;358.8466;281.4018;-0.00174057
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_599.jpg;0;-1;0;-0.4290882;144.8605;95.64834;358.9173;281.4622;359.9903
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_667.jpg;0;-1;0;-0.5072781;144.8526;95.68839;358.9001;281.6174;-0.005341831
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_720.jpg;0;-1;0;-0.5385246;144.8482;95.71057;358.8641;281.6331;-0.00134417
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_767.jpg;0;-1;0;-0.5881152;144.8407;95.74651;358.7845;281.7625;0.000776802
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_832.jpg;0;-1;0;-0.6084474;144.8329;95.7832;358.7692;281.8612;-0.0005959247
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_881.jpg;0;-1;0;-0.6760961;144.8272;95.80996;358.7575;281.9014;-0.00074157
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_58_947.jpg;0;-1;0;-0.7170656;144.815;95.86668;358.7658;281.9161;-0.0008425365
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_015.jpg;0;-1;0;-0.7726576;144.805;95.91309;358.7701;281.9805;-0.0002892558
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_082.jpg;0;-1;0;-0.8418959;144.7943;95.96211;358.7847;282.074;-0.0006396202
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_150.jpg;0;-1;0;-0.8830011;144.7792;96.03168;358.7963;282.0386;-0.000496232
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_216.jpg;0;-1;0;-0.9325894;144.7671;96.08746;358.7884;282.011;-0.0008210336
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_279.jpg;0;-1;0;-0.9804299;144.7543;96.14619;358.7767;282.0424;-0.0005981914
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_328.jpg;0;-1;0;-1.029831;144.741;96.20773;358.7679;282.0189;-0.001146696
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_381.jpg;0;-1;0;-1.078709;144.7317;96.25027;358.765;282.0143;-0.001182431
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_430.jpg;0;-1;0;-1.126782;144.7174;96.31637;358.7654;282.0242;-0.0006776268
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_483.jpg;0;-1;0;-1.158856;144.7075;96.36196;358.768;282.0189;-0.0006800678
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_528.jpg;0;-1;0;-1.207316;144.6921;96.43271;358.7721;281.9944;-0.001178665
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_577.jpg;0;-1;0;-1.241921;144.6815;96.48164;358.7668;282.0037;-0.001109829
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_627.jpg;0;-1;0;-1.271872;144.6652;96.55727;358.7613;282.0095;-0.0008035355
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_680.jpg;0;-1;0;-1.31959;144.6539;96.60925;358.7588;282.0021;-0.0008888668
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_742.jpg;0;-1;0;-1.366995;144.6365;96.68945;358.7579;281.9926;-0.0009692608
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_787.jpg;0;-1;0;-1.39839;144.6185;96.77249;358.7537;281.9891;-0.0009924264
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_831.jpg;0;-1;0;-1.445245;144.6062;96.82937;358.7516;281.9838;-0.001019861
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_895.jpg;0;-1;0;-1.476523;144.5873;96.91702;358.7462;281.9793;-0.001019263
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_945.jpg;0;-1;0;-1.523143;144.5677;97.00732;358.7443;281.9708;-0.001033955
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_59_993.jpg;0;-1;0;-1.570481;144.5544;97.0691;358.7405;281.9685;-0.001042549
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_042.jpg;0;-1;0;-1.600677;144.5408;97.13202;358.7401;281.9627;-0.001073893
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_084.jpg;0;-1;0;-1.632289;144.5269;97.19621;358.7367;281.9602;-0.001057375
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_125.jpg;0;-1;0;-1.64692;144.5128;97.26163;358.7315;281.9576;-0.001085359
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_166.jpg;0;-1;0;-1.708504;144.4911;97.36195;358.7286;281.9517;-0.001055965
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_209.jpg;0;-1;0;-1.739071;144.4763;97.43034;358.7252;281.9487;-0.001085308
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_256.jpg;0;-1;0;-1.769589;144.4613;97.49989;358.7242;281.9421;-0.001149037
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_299.jpg;0;-1;0;-1.800853;144.446;97.57066;358.7217;281.9388;-0.001151027
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_344.jpg;0;-1;0;-1.831237;144.4305;97.64263;358.7185;281.9353;-0.001163544
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_390.jpg;0;-1;0;-1.876021;144.4067;97.75285;358.7125;281.9314;-0.001111721
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_437.jpg;0;-1;0;-1.906269;144.3905;97.82779;358.7094;281.9275;-0.001153287
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_496.jpg;0;-1;0;-1.936459;144.3658;97.94237;358.7068;281.9198;-0.001201152
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_540.jpg;0;-1;0;-1.982297;144.349;98.02029;358.702;281.9187;-0.00117843
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_591.jpg;0;-1;0;-2.011543;144.3235;98.13857;358.6982;281.9102;-0.001263084
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_649.jpg;0;-1;0;-2.015911;144.298;98.25685;358.7001;281.9014;-0.001244082
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_715.jpg;0;-1;0;-2.01573;144.2726;98.37515;358.6991;281.8925;-0.00127121
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_780.jpg;0;-1;0;-2.015181;144.2471;98.49351;358.6977;281.8868;-0.001232581
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_844.jpg;0;-1;0;-2.015909;144.2217;98.61178;358.6996;281.8779;-0.001216821
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_897.jpg;0;-1;0;-2.015148;144.1963;98.73009;358.6988;281.869;-0.001281017
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_00_960.jpg;0;-1;0;-2.015183;144.1709;98.84844;358.6977;281.8632;-0.001228097
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_011.jpg;0;-1;0;-2.015182;144.1456;98.96673;358.6999;281.8543;-0.00122847
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_059.jpg;0;-1;0;-2.015731;144.1286;99.04562;358.6979;281.8494;-0.001260682
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_109.jpg;0;-1;0;-2.01591;144.1033;99.16393;358.6992;281.8405;-0.001248312
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_151.jpg;0;-1;0;-2.016459;144.0864;99.24282;358.6986;281.8356;-0.001273745
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_211.jpg;0;-1;0;-2.016487;144.0611;99.36118;358.698;281.8299;-0.001215781
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_256.jpg;0;-1;0;-2.015147;144.0442;99.44003;358.6992;281.8218;-0.001294254
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_297.jpg;0;-1;0;-2.016495;144.0273;99.51893;358.6991;281.8169;-0.001266886
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_345.jpg;0;-1;0;-2.01646;144.0021;99.63726;358.7002;281.808;-0.00126323
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_413.jpg;0;-1;0;-2.016488;143.9768;99.75564;358.6977;281.8022;-0.001260775
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_480.jpg;0;-1;0;-2.016496;143.9515;99.87397;358.6989;281.7933;-0.001266086
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_546.jpg;0;-1;0;-2.015182;143.9179;100.0318;358.6998;281.7836;-0.001227375
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_611.jpg;0;-1;0;-2.015731;143.8927;100.1501;358.6991;281.7746;-0.001274158
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_662.jpg;0;-1;0;-2.016495;143.8759;100.229;358.6991;281.7697;-0.001262229
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_710.jpg;0;-1;0;-2.015182;143.8507;100.3474;358.7003;281.7608;-0.001265805
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_763.jpg;0;-1;0;-2.016488;143.8339;100.4263;358.6979;281.7592;-0.001225388
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_808.jpg;0;-1;0;-2.01591;143.8087;100.5447;358.6982;281.7502;-0.001234222
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_855.jpg;0;-1;0;-2.015182;143.792;100.6236;358.6978;281.7453;-0.001226963
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_914.jpg;0;-1;0;-2.015908;143.7668;100.742;358.6999;281.7364;-0.001247324
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_01_959.jpg;0;-1;0;-2.015731;143.7501;100.8209;358.6978;281.7315;-0.001280684
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_006.jpg;0;-1;0;-2.01591;143.725;100.9393;358.699;281.7226;-0.001270022
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_075.jpg;0;-1;0;-2.015182;143.6999;101.0576;358.7002;281.7137;-0.001265565
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_123.jpg;0;-1;0;-2.016488;143.6832;101.1366;358.6979;281.712;-0.001208735
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_173.jpg;0;-1;0;-2.015911;143.6581;101.255;358.6981;281.7031;-0.001240333
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_214.jpg;0;-1;0;-2.015182;143.6414;101.3339;358.6978;281.6982;-0.001233515
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_258.jpg;0;-1;0;-2.016461;143.6247;101.4128;358.7003;281.6901;-0.001277414
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_299.jpg;0;-1;0;-2.016488;143.608;101.4918;358.6979;281.6884;-0.001220731
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_342.jpg;0;-1;0;-2.015148;143.5913;101.5707;358.6991;281.6803;-0.001270142
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_391.jpg;0;-1;0;-2.016495;143.5663;101.6891;358.6978;281.6746;-0.001213633
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_460.jpg;0;-1;0;-2.015907;143.5413;101.8075;358.6999;281.6656;-0.001213485
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_511.jpg;0;-1;0;-2.015731;143.5164;101.9259;358.6991;281.6567;-0.001282191
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_02_580.jpg;0;-0.8999472;0;-2.016495;143.4914;102.0442;358.7006;281.6507;-0.001214952
